"caminho","nome do arquivo","extensão","tamanho","hash","origem","formato","tipo","subtipo","objetivo","concurso","cargo","banca","ano","disciplina","assunto","subassunto","título","descrição","capítulos","questões","flashcards","mapas","simulados","leis citadas","data/versão","situação","confiança","evidência","componentes","rota","tabelas","conectado","órfão","duplicado","mock","precisa atualização","revisão humana","ação"
"storage/content/oab/24-exame/provas/caderno-de-provas-direito-penal-g2zlgb.pdf","caderno-de-provas-direito-penal-g2zlgb.pdf",".pdf","694309","ac42386b90d8c94b23162ed43aff43db749771b64333e590b93ac066ac6e83ac","storage","PDF","prova","prova completa/multidisciplinar","OAB","24-exame","não identificado","FGV","2017","multidisciplinar ou não identificada","caderno de provas direito penal g2zlgb","não identificado","caderno de provas direito penal g2zlgb","","0","0","0","0","0","","2017","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/provas/caderno-de-provas-direito-tributario-tmwwol.pdf","caderno-de-provas-direito-tributario-tmwwol.pdf",".pdf","684511","7bf40f3d10a945adf57a671a9c1b2d2a5f9a186928c79efe1e190280661c7777","storage","PDF","prova","prova completa/multidisciplinar","OAB","24-exame","não identificado","FGV","2017","multidisciplinar ou não identificada","caderno de provas direito tributario tmwwol","não identificado","caderno de provas direito tributario tmwwol","","0","0","0","0","0","","2017","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/questoes/questoes-extraidas.json","questoes-extraidas.json",".json","134338","133ff0dc45bd6c5f355ce7fdbb16e8aa684d2a719b560bf810682b389d90be65","storage","JSON","banco de questões","questões extraídas/importadas","OAB","OAB","não identificado","FGV","1988","Ética Profissional","24o Exame OAB - Questao 1","não identificado","questoes extraidas","","0","80","0","0","1","CLT; lei.; CPC/15.; CPC","1988","disponível ao aluno; desatualizado; pronto tecnicamente","alta","metadados/diretório/nome; metadados/título/nome; referenciado por scripts/content-miner/cebraspe-local.ts, scripts/content-miner/militar.ts, scripts/content-miner/oab.ts","","Questões","Questao; questoes; questoes_salvas; revisao_questoes","true","false","false","false","true","false","Conferir versão legal/pedagógica e atualizar antes de usar como conteúdo principal."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-definitivo-direito-administrativo-1a7nu1.pdf","padrao-de-respostas-definitivo-direito-administrativo-1a7nu1.pdf",".pdf","366387","19e9cf647eb650a8bf05073527f2a7f259afc9d5f4a0abef6788668ed3e20950","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas definitivo direito administrativo 1a7nu1","não identificado","padrao de respostas definitivo direito administrativo 1a7nu1","","0","0","0","0","0","CPC/15; CPC/15.","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-definitivo-direito-civil-9c4rkk.pdf","padrao-de-respostas-definitivo-direito-civil-9c4rkk.pdf",".pdf","380266","3c296eb15706f1f736dd7d267ebae73e78b9b992329acd08778a381a005b1095","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas definitivo direito civil 9c4rkk","não identificado","padrao de respostas definitivo direito civil 9c4rkk","","0","0","0","0","0","CPC/15.; CPC/15","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-definitivo-direito-constitucional-1x7hz0.pdf","padrao-de-respostas-definitivo-direito-constitucional-1x7hz0.pdf",".pdf","387491","8bd2c9a8da7cbdd0fda8ee4ec234745e0b165b9241b354f80c700aab2b2763c5","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas definitivo direito constitucional 1x7hz0","não identificado","padrao de respostas definitivo direito constitucional 1x7hz0","","0","0","0","0","0","","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-definitivo-direito-do-trabalho-z29x6w.pdf","padrao-de-respostas-definitivo-direito-do-trabalho-z29x6w.pdf",".pdf","363339","85b33e53d59ddad8c8f90c9d628eaafd77c3d620c8a95c1deb931b30d48d3806","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas definitivo direito do trabalho z29x6w","não identificado","padrao de respostas definitivo direito do trabalho z29x6w","","0","0","0","0","0","lei.; CLT; CLT.; CLT 0","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-definitivo-direito-empresarial-1fou2g.pdf","padrao-de-respostas-definitivo-direito-empresarial-1fou2g.pdf",".pdf","403433","fb29aa0a3862fd2b2d0fc48a5387e3795071e9109d8934533bdfc4dd99a0cd03","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas definitivo direito empresarial 1fou2g","não identificado","padrao de respostas definitivo direito empresarial 1fou2g","","0","0","0","0","0","CPC.; CPC","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-definitivo-direito-penal-1we0ps.pdf","padrao-de-respostas-definitivo-direito-penal-1we0ps.pdf",".pdf","391894","99acc3c70da95b8747eb6d4b6b85fbf52a14445a97dec53fb2675d902276e554","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas definitivo direito penal 1we0ps","não identificado","padrao de respostas definitivo direito penal 1we0ps","","0","0","0","0","0","CPP; Lei 8.072/90","2018","disponível ao aluno; desatualizado; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","true","false","Conferir versão legal/pedagógica e atualizar antes de usar como conteúdo principal."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-definitivo-direito-tributario-r0olx3.pdf","padrao-de-respostas-definitivo-direito-tributario-r0olx3.pdf",".pdf","373850","612ff876a99e79ce46f8696268ae4061420265d35ef56ea74cd61e555434788e","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas definitivo direito tributario r0olx3","não identificado","padrao de respostas definitivo direito tributario r0olx3","","0","0","0","0","0","CTN 0; CTN; CPC/15","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-direito-administrativo-1k9ovr.pdf","padrao-de-respostas-direito-administrativo-1k9ovr.pdf",".pdf","131063","adc8b9a01df83f3329fcb1300b6f483d08758e3eb4d6b1d3dfa7da4b29ba1ce2","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas direito administrativo 1k9ovr","não identificado","padrao de respostas direito administrativo 1k9ovr","","0","0","0","0","0","","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-direito-civil-1v12gi.pdf","padrao-de-respostas-direito-civil-1v12gi.pdf",".pdf","134739","2ec6d1fc07cc5d3bc90886a6dd8c1f4824dc678279658fe8cb79c3b9b7e2f8b1","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas direito civil 1v12gi","não identificado","padrao de respostas direito civil 1v12gi","","0","0","0","0","0","CPC/15.; CPC/15","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-direito-constitucional-15a6hj.pdf","padrao-de-respostas-direito-constitucional-15a6hj.pdf",".pdf","133765","f927febe2b905ceb23fe32cc5913f09a7e52f062ed4ac380aeb5fb431bab28e6","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas direito constitucional 15a6hj","não identificado","padrao de respostas direito constitucional 15a6hj","","0","0","0","0","0","","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-direito-do-trabalho-d15bib.pdf","padrao-de-respostas-direito-do-trabalho-d15bib.pdf",".pdf","126912","48b510bac5d0e17f880bdf2412cb973c482d29e5d951a0dd137aa74da9c58501","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas direito do trabalho d15bib","não identificado","padrao de respostas direito do trabalho d15bib","","0","0","0","0","0","lei.; CLT.; CPC/15.","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-direito-empresarial-rhf10e.pdf","padrao-de-respostas-direito-empresarial-rhf10e.pdf",".pdf","136727","987ecb165abeae26e41cae0a5b7706f257cfd405bc5a3109fb819cad80ebdb91","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas direito empresarial rhf10e","não identificado","padrao de respostas direito empresarial rhf10e","","0","0","0","0","0","CPC/15.; CPC/15","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-direito-penal-1h13l6.pdf","padrao-de-respostas-direito-penal-1h13l6.pdf",".pdf","159189","d921d237b17a9b663796661239b7cfbb8f3275f5fd045eaa47809327e50899f0","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas direito penal 1h13l6","não identificado","padrao de respostas direito penal 1h13l6","","0","0","0","0","0","CPP; Lei 8.072/90","2018","disponível ao aluno; desatualizado; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","true","false","Conferir versão legal/pedagógica e atualizar antes de usar como conteúdo principal."
"storage/content/oab/24-exame/segunda-fase/padrao-de-respostas-direito-tributario-1wnewd.pdf","padrao-de-respostas-direito-tributario-1wnewd.pdf",".pdf","127086","669c7247d62ee1ebc28a70c1e8c074fc12738ab07f74a04894af8f4df68f3d65","storage","PDF","gabarito","gabarito definitivo","OAB","24-exame","2ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","padrao de respostas direito tributario 1wnewd","não identificado","padrao de respostas direito tributario 1wnewd","","0","0","0","0","0","CTN","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/24-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-18qbq1.pdf","gabaritos-preliminares-da-prova-objetiva-1-fase-18qbq1.pdf",".pdf","85182","61b385746370227a5265509725ba10abb4f07710ef64838acc6661f3c0cf102d","storage","PDF","gabarito","gabarito preliminar","OAB","25-exame","1ª Fase OAB","não identificada","2018","multidisciplinar ou não identificada","gabaritos preliminares da prova objetiva 1 fase 18qbq1","não identificado","gabaritos preliminares da prova objetiva 1 fase 18qbq1","","0","0","0","0","0","","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/metadata.json","metadata.json",".json","16172","c8e4d924431a7f419808793e1a34071633a7eab44263f2def7ca8c6ff0eba507","storage","JSON","conteúdo não identificado","não identificado","OAB","25º Exame de Ordem Unificado","não identificado","FGV","2026","Direito Constitucional","Gabaritos Preliminares da Prova Objetiva (1ª fase)","não identificado","Gabaritos Preliminares da Prova Objetiva (1ª fase)","","0","0","0","0","0","","2026","conectado à plataforma; requer revisão humana","alta","metadados/diretório/nome; palavras-chave no conteúdo; referenciado por src/components/ui/iphone.jsx, src/contexts/UserContext.jsx, src/pages/Onboarding.jsx","src/components/ui/iphone.jsx; src/pages/Onboarding.jsx","não identificada","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"storage/content/oab/25-exame/provas/caderno-de-prova-tipo-1-1tybaf.pdf","caderno-de-prova-tipo-1-1tybaf.pdf",".pdf","1299791","82a15906e1b0ac7b4f36cc756f4b8e194a3bff2bb6ce7a3bffeb0b8ea64b729a","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","2018","multidisciplinar ou não identificada","caderno de prova tipo 1 1tybaf","não identificado","caderno de prova tipo 1 1tybaf","","0","0","0","0","0","decreto.","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-prova-tipo-2-1pw0c6.pdf","caderno-de-prova-tipo-2-1pw0c6.pdf",".pdf","1019868","708ff9d7301086bf56c4c7912e7afd6dcf94b78ff146fb80a0c09894b65ecaff","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","2018","multidisciplinar ou não identificada","caderno de prova tipo 2 1pw0c6","não identificado","caderno de prova tipo 2 1pw0c6","","0","0","0","0","0","decreto.","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-prova-tipo-3-1scjjx.pdf","caderno-de-prova-tipo-3-1scjjx.pdf",".pdf","1031727","f124aa04cde1562e5e1f578e0cc1f64a6d1d39ecfc73ae302010b78f017afe90","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","2018","multidisciplinar ou não identificada","caderno de prova tipo 3 1scjjx","não identificado","caderno de prova tipo 3 1scjjx","","0","0","0","0","0","decreto.","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-prova-tipo-4-5l4ybe.pdf","caderno-de-prova-tipo-4-5l4ybe.pdf",".pdf","976008","144b713a9b64a9ce7e96dbd3a8eea7d13c208f3e6dc93b6aa788bb3eed80be57","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","2018","multidisciplinar ou não identificada","caderno de prova tipo 4 5l4ybe","não identificado","caderno de prova tipo 4 5l4ybe","","0","0","0","0","0","decreto.","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-administrativo-dj21d2.pdf","caderno-de-provas-direito-administrativo-dj21d2.pdf",".pdf","275406","c5f3651e04f6e5980cecb08c9448da79de3b48f13326230de7293ee6881b2a77","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","2017","multidisciplinar ou não identificada","caderno de provas direito administrativo dj21d2","não identificado","caderno de provas direito administrativo dj21d2","","0","0","0","0","0","","2017","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-administrativo-porto-alegre-rs-10826q.pdf","caderno-de-provas-direito-administrativo-porto-alegre-rs-10826q.pdf",".pdf","275494","85de7fe7271c25ed831e528e978e76d68b3f367042e6a2b4ee0e70ddf45228e5","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","2013","multidisciplinar ou não identificada","caderno de provas direito administrativo porto alegre rs 10826q","não identificado","caderno de provas direito administrativo porto alegre rs 10826q","","0","0","0","0","0","","2013","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-civil-1wcqbn.pdf","caderno-de-provas-direito-civil-1wcqbn.pdf",".pdf","272929","96680ddc17066b919ec679379e74aa7dfeed3097ad41bc6de0649f9c1185d033","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","","multidisciplinar ou não identificada","caderno de provas direito civil 1wcqbn","não identificado","caderno de provas direito civil 1wcqbn","","0","0","0","0","0","CPC/15","não identificada","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-civil-porto-alegre-rs-se63et.pdf","caderno-de-provas-direito-civil-porto-alegre-rs-se63et.pdf",".pdf","274123","32ac7df7e685f0957407071bd145eaf64bbab68671d0a94d79b183c44dd8e2f2","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","2010","multidisciplinar ou não identificada","caderno de provas direito civil porto alegre rs se63et","não identificado","caderno de provas direito civil porto alegre rs se63et","","0","0","0","0","0","","2010","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-constitucional-1yv27n.pdf","caderno-de-provas-direito-constitucional-1yv27n.pdf",".pdf","272682","0fb71deec74c9a33cd257d0d590033713402b1d1e14f070d74d08a5dfb448057","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","","multidisciplinar ou não identificada","caderno de provas direito constitucional 1yv27n","não identificado","caderno de provas direito constitucional 1yv27n","","0","0","0","0","0","","não identificada","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-constitucional-porto-alegre-rs-lj1fuj.pdf","caderno-de-provas-direito-constitucional-porto-alegre-rs-lj1fuj.pdf",".pdf","281137","1347a9681ccc0ff0b17ca326fcfba03c25fb0a5535b6c57b287085eaf2ac8115","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","2018","multidisciplinar ou não identificada","caderno de provas direito constitucional porto alegre rs lj1fuj","não identificado","caderno de provas direito constitucional porto alegre rs lj1fuj","","0","0","0","0","0","","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-do-trabalho-1x22dq.pdf","caderno-de-provas-direito-do-trabalho-1x22dq.pdf",".pdf","277749","7988a74ce25495d952a525cbe8d83c8036c7d4a7d781a77cb40d69b1ac352e84","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","2018","multidisciplinar ou não identificada","caderno de provas direito do trabalho 1x22dq","não identificado","caderno de provas direito do trabalho 1x22dq","","0","0","0","0","0","CLT","2018","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-do-trabalho-porto-alegre-rs-n1vbxj.pdf","caderno-de-provas-direito-do-trabalho-porto-alegre-rs-n1vbxj.pdf",".pdf","274454","23d74a935d0162530572d0b59e916959ae0b6aceb0ae9439fbe9c9777f14e73c","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","2009","multidisciplinar ou não identificada","caderno de provas direito do trabalho porto alegre rs n1vbxj","não identificado","caderno de provas direito do trabalho porto alegre rs n1vbxj","","0","0","0","0","0","","2009","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-empresarial-14yoar.pdf","caderno-de-provas-direito-empresarial-14yoar.pdf",".pdf","276421","dcdfa4c6b5451a9442d65fb7f52a341ebd866187e6f908fa56bc3581c7d41a76","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","","multidisciplinar ou não identificada","caderno de provas direito empresarial 14yoar","não identificado","caderno de provas direito empresarial 14yoar","","0","0","0","0","0","","não identificada","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-empresarial-porto-alegre-rs-4qsfvz.pdf","caderno-de-provas-direito-empresarial-porto-alegre-rs-4qsfvz.pdf",".pdf","277670","7e2a19bcadbd31bb46b112feedabc1c1344b2305f06e0a8489b6ef3ab29545be","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","2016","multidisciplinar ou não identificada","caderno de provas direito empresarial porto alegre rs 4qsfvz","não identificado","caderno de provas direito empresarial porto alegre rs 4qsfvz","","0","0","0","0","0","","2016","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-penal-1kq6ok.pdf","caderno-de-provas-direito-penal-1kq6ok.pdf",".pdf","280918","83ba4fd6304a823f94f705e35d5101a4f168be4b77b8e6fd97093d9d1234766c","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","1960","multidisciplinar ou não identificada","caderno de provas direito penal 1kq6ok","não identificado","caderno de provas direito penal 1kq6ok","","0","0","0","0","0","","1960","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-penal-porto-alegre-rs-i3r0q9.pdf","caderno-de-provas-direito-penal-porto-alegre-rs-i3r0q9.pdf",".pdf","282343","289e1d19bd53575b0145278952aebf0a59980c9428ddb80ae79bae7367217618","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","1945","multidisciplinar ou não identificada","caderno de provas direito penal porto alegre rs i3r0q9","não identificado","caderno de provas direito penal porto alegre rs i3r0q9","","0","0","0","0","0","","1945","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-tributario-1hjvkm.pdf","caderno-de-provas-direito-tributario-1hjvkm.pdf",".pdf","271864","86a338bd110eb2e81d51f2b333405eb56efc693b8b0d6a9e418e4341a8b2fd71","storage","PDF","prova","prova completa/multidisciplinar","OAB","25-exame","não identificado","FGV","","multidisciplinar ou não identificada","caderno de provas direito tributario 1hjvkm","não identificado","caderno de provas direito tributario 1hjvkm","","0","0","0","0","0","","não identificada","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/25-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
