"path","fileClass","contentType","isPedagogicalContent","extractionStatus","objectiveCanonical","institution","contestCanonical","position","banca","year","disciplineCanonical","subjectCanonical","interfaceConnection","hash","size","classificationConfidence","classificationEvidence"
"storage/content/oab/2010-2-exame/provas/caderno-de-prova-03-1ux9n1.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","2010-2-exame","","","2010","","","local-only","fa7b6cfbebce09ba58b84fb9a425cb4c917e97ce2e71e8dc2039269d3927ba21","590990","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/2010-2-exame/provas/caderno-de-prova-04-1uxtfm.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","2010-2-exame","","","2010","","","local-only","a71797210b0fcc29e6d3d213d51b0d1eb29968cc07cf9d0a6c5dee65d743331c","589691","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/2010-2-exame/provas/caderno-de-prova-direito-administrativo-1ws6qe.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","2010-2-exame","","","2010","Direito Administrativo","","local-only","4c9302066f7621c6f204f0c4a2e1e072c8c18c84c760357cdac3c311933b400f","865569","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/2010-2-exame/provas/caderno-de-prova-direito-civil-dex9z1.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","2010-2-exame","","","2010","","","local-only","52fdda9c73ebf7f2d51f3540f3258d6ab6ab38157c07c9d63e48194da86e865c","869464","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/2010-2-exame/provas/caderno-de-prova-direito-constitucional-1lxr7l.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","2010-2-exame","","","2010","Direito Constitucional","","local-only","2b3ddcaed0450fd85330e71ac0b09127b7179b42f97a1b6c4a779ad800e9689d","858772","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/2010-2-exame/provas/caderno-de-prova-direito-do-trabalho-fmjw4h.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","2010-2-exame","","","2010","","","local-only","2a09f6c1bfb89a51da658f00d07c9aa815b20b149693e7ff12b60df2ce871e00","864992","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/2010-2-exame/provas/caderno-de-prova-direito-empresarial-1ptnu8.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","2010-2-exame","","","2010","Direito Empresarial","","local-only","b5bed309dc6c405844a7e86f09ed1d3ccde97ff65f3c7114fed51a6a196abb18","859787","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/2010-2-exame/provas/caderno-de-prova-direito-penal-10c8zo.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","2010-2-exame","","","2010","Direito Penal","","local-only","5f26549d0dfb69eafca955edea3e77478fac94cc59c4ed1b6b6cdb6c9a30db01","866511","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/2010-2-exame/provas/caderno-de-prova-direito-tributario-1nxefc.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","2010-2-exame","","","2010","Direito Tributário","","local-only","a3e3d526f3c2f1fe4a3326f3cc9731d5c3f2ebd5262609e16af28db058637e1b","854298","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/2010-2-exame/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","OAB","OAB/FGV","2010-2-exame","","FGV","2010","Ética Profissional","2010-2o Exame OAB - Questao 1","local-only","85b1bc3c8b444c756544c78770f4d02ffadde87ecdc1b79857e435e5c0140c94","138788","alta","pedagogical-content; banco de questões; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/2010-3-exame/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","OAB","OAB/FGV","Exame de Ordem Unificado 2010.3","","","2010","","","local-only","6401e777d5d0cf95d0a1e70f96b698b87b6e0ad823ebabd5dcfc55bad22abccc","185","alta","pedagogical-container; container pedagógico; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/21-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-rv9qdu.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","OAB","OAB/FGV","21-exame","1ª fase OAB","","2016","","","local-only","f40c3d4237168e85b4316ce239bbb68c1469ded3b50e158cb23e4b47fe893f9f","101562","alta","pedagogical-content; gabarito/padrão de resposta; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/21-exame/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","OAB","OAB/FGV","21º Exame de Ordem Unificado","","","2026","","","local-only","d12474247fe08041fef25a4610a3d27ea82b456267282ab6ab9dc7b48e9dd7ed","8135","alta","pedagogical-container; container pedagógico; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/21-exame/provas/caderno-de-prova-tipo-1-l5p1dl.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","21-exame","","","2000","","","local-only","67bb53063c1fea0a5cef2e1e607f05fb78929b65646b924215158d5994986cb7","1095228","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/21-exame/provas/caderno-de-prova-tipo-2-1g9l1x.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","21-exame","","","2000","","","local-only","0121ef561b08cc2c7d329438b4da34052ea983be36df23023a7f793a8d6dfc98","1114862","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/21-exame/provas/caderno-de-prova-tipo-3-c5mgwq.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","21-exame","","","2000","","","local-only","0678d41f8fff8daae35331120810912c60d6a00ab7c98e674eeb3e84bb5d869c","3171469","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/21-exame/provas/caderno-de-prova-tipo-4-172rxv.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","21-exame","","","2000","","","local-only","165e54df1b10c2b59f1b4619695ceac0848cc3a6d6107192acf4cbd10df46ab5","3129411","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/21-exame/provas/caderno-de-provas-direito-administrativo-s0c6e9.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","21-exame","","","","Direito Administrativo","","local-only","bf2fcbd16f5e8fdf2c6e2035aeb2fc48bcac4e527204ff5736ed830c5f5b3e81","682304","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/21-exame/provas/caderno-de-provas-direito-civil-hk4onq.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","21-exame","","","2009","","","local-only","dce71aea07dbf383f5ef143a961e9272de62d9d6b7492ae027173652daa8cd7c","684326","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/21-exame/provas/caderno-de-provas-direito-constitucional-16hlwp.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","21-exame","","","","Direito Constitucional","","local-only","5234b96346cd5b12f8edf7be2d09541fae2bd2af4452d26c4f9f823efcfb49e6","680904","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/21-exame/provas/caderno-de-provas-direito-do-trabalho-186spb.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","21-exame","","","","","","local-only","cf22602c14fbf94939a021c0492a9062d005f6c55f2629674cf423d054eb4c1f","679261","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/21-exame/provas/caderno-de-provas-direito-empresarial-1423pp.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","21-exame","","","2012","Direito Empresarial","","local-only","1c34ece6192c3111e83854ba3bbe95cf0bf5072e2ce94d5664a73d3435be9a1a","681902","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/21-exame/provas/caderno-de-provas-direito-penal-j5l4cg.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","21-exame","","","1990","Direito Penal","","local-only","40ab4f82c857e8317fe40a5fe1cf9b576fde357bc60052c835525d16da8b8106","688984","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/21-exame/provas/caderno-de-provas-direito-tributario-yctc4.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","21-exame","","","2014","Direito Tributário","","local-only","d1da92c7008faaad0431b0dae937fa67a77f742ed686a3669dded7f7be76ebb2","676486","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/21-exame/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","OAB","OAB/FGV","21-exame","","FGV","2000","Ética Profissional","21o Exame OAB - Questao 1","local-only","b8e1dd7ff4a3928ecbfd3dd69f16d146b63065523cc8144dd83c775d6b6fc98d","129055","alta","pedagogical-content; banco de questões; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/22-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-mzcemy.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","OAB","OAB/FGV","22-exame","1ª fase OAB","","2017","","","local-only","1d59a8d095a649912ec53c33e544382ba60d92c9ffaf01a7f3c4cc3b6675a44e","102090","alta","pedagogical-content; gabarito/padrão de resposta; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/22-exame/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","OAB","OAB/FGV","22º Exame de Ordem Unificado","","","2026","","","local-only","659413fc73fe262d4384579025d02465e17d3529d5bf4848515a46e1e60524ab","8183","alta","pedagogical-container; container pedagógico; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/22-exame/provas/caderno-de-prova-tipo-1-13b7mz.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","22-exame","","","2017","","","local-only","e0eaa59c15289cc5a83c2f88221502a45250cd59c5cfb37be1c3239b4f7c0e80","838411","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/22-exame/provas/caderno-de-prova-tipo-2-ufp8vd.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","22-exame","","","2017","","","local-only","d4a66c4c43df54f009c24cb6a871d2680918c720de9ec3006cf5c4e8a379f71e","863448","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/22-exame/provas/caderno-de-prova-tipo-3-1hz8f5.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","22-exame","","","2016","","","local-only","3beeb82da07e1af962a3b98ca5e4abd97691a3dc69596666aa2aee660de748eb","873008","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/22-exame/provas/caderno-de-prova-tipo-4-f45v7w.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","22-exame","","","2017","","","local-only","0fcab174413faa3255c33ce88eb0c2c90734f4838817c3a86b33f28d361cedaa","853270","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/22-exame/provas/caderno-de-provas-direito-administrativo-191tz4.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","22-exame","","","2016","Direito Administrativo","","local-only","7b7032951f9eb3fd3419007245e8335fdddaa936ce1cb7300e3c6502d142d10b","695518","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/22-exame/provas/caderno-de-provas-direito-civil-1h1oj4.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","22-exame","","","1980","","","local-only","c675a74f2367a9ba2d3b30367d65aa17c46a01c1542b54231fdd4e6e5f5a0e87","690869","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/22-exame/provas/caderno-de-provas-direito-constitucional-1sjbr2.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","22-exame","","","","Direito Constitucional","","local-only","8e61a18d3f18618f3236b4350bdf5bdf65181050120eb57c24ab31a388bcdbaa","687028","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/22-exame/provas/caderno-de-provas-direito-do-trabalho-12bkwq.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","22-exame","","","2014","","","local-only","fe1af37582781f6d2828dcb3b41c0956c55dbb6218b0e69375742ac7cdad241b","686797","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/22-exame/provas/caderno-de-provas-direito-empresarial-fmwp31.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","22-exame","","","2009","Direito Empresarial","","local-only","32e08e0b6342397fcf7c6c028606f9783a128c3f0299153ba51aa98014636af3","690477","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/22-exame/provas/caderno-de-provas-direito-penal-gu1b5q.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","22-exame","","","2017","Direito Penal","","local-only","7691b43e1afaac43ea3105407a75c3281d231e9240759bc73d829fa99a0e3364","695883","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/22-exame/provas/caderno-de-provas-direito-tributario-1x570d.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","22-exame","","","2015","Direito Tributário","","local-only","864dc896d830a709679d84bac11030b9da01f145f7be33fda7f6a4dd921f692f","686325","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/22-exame/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","OAB","OAB/FGV","22-exame","","FGV","2017","Ética Profissional","22o Exame OAB - Questao 1","local-only","f15204c9e007b3736d81040eecde06cded8ba6e84a5aee903fbec1931e598845","134758","alta","pedagogical-content; banco de questões; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/23-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-1ojpwd.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","OAB","OAB/FGV","23-exame","1ª fase OAB","","2017","","","local-only","81a1900f356d8cae1da074e2c56258b79eb3e18c51422143e179a3cb3b46bb94","101773","alta","pedagogical-content; gabarito/padrão de resposta; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/23-exame/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","OAB","OAB/FGV","23º Exame de Ordem Unificado","","","2026","","","local-only","e12754a16590e3abe66243838d685ef5e16090a220d3912437490c004a377e12","8127","alta","pedagogical-container; container pedagógico; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/23-exame/provas/caderno-de-prova-tipo-1-1c1xvg.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","23-exame","","","2017","","","local-only","eb72787e49d6e5e8f93a650abc25e3766a6084b4bd449d52825ab8063b196b14","853921","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/23-exame/provas/caderno-de-prova-tipo-2-1iefak.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","23-exame","","","2017","","","local-only","e6ebed0bfdd14324e216f97ee47b7e6114ed70e75b34e4cdb3ad3e8eb03c1ada","1136234","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/23-exame/provas/caderno-de-prova-tipo-3-ysnkop.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","23-exame","","","2017","","","local-only","4d80d60f8eb56aff352faa88124112f1bf9cbaf00810a6b2c328a43629c1f549","879083","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/23-exame/provas/caderno-de-prova-tipo-4-ljdfnt.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","23-exame","","","2017","","","local-only","20f245cb8e50f365a67656edb4810187eb74f7e1cb259daa3db521ded825a863","863326","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/23-exame/provas/caderno-de-provas-direito-administrativo-y6jdmh.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","23-exame","","","","Direito Administrativo","","local-only","3fa7ebff43e864636cd024e55229a07382e8683d3443c2004835db59c784c6d5","687629","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/23-exame/provas/caderno-de-provas-direito-civil-hj8jk8.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","23-exame","","","2017","","","local-only","0d98c1a5518624148ba89b382ae4c2b0a95f55add35651f7e2f143ebf750d596","687236","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/23-exame/provas/caderno-de-provas-direito-constitucional-1fuojd.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","23-exame","","","2005","Direito Constitucional","","local-only","584dd216b9e95fc2d1be668cc7fc91b92af9a9c155638e1c7b36a46995221784","684247","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/23-exame/provas/caderno-de-provas-direito-do-trabalho-1et8my.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","23-exame","","","2017","","","local-only","6bb8939473d49b9464d0ee78b898aaee74452e2ce5eee9b74aed22e5fcbb4925","685205","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/23-exame/provas/caderno-de-provas-direito-empresarial-vbdzef.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","23-exame","","","2014","Direito Empresarial","","local-only","07b0c7b8d2d2a61701fc3e509d50435841c8bcadc9457969b8d65f1a40bf054d","683093","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/23-exame/provas/caderno-de-provas-direito-penal-ahpwjf.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","23-exame","","","2016","Direito Penal","","local-only","aa3f8fd09a266738cc7b10746013c4273943f5bba3c228abee7be02567ec8f54","685780","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/23-exame/provas/caderno-de-provas-direito-tributario-1sr5xa.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","23-exame","","","2016","Direito Tributário","","local-only","74092270aec27d08186dc9967273ec98c6fccb9f955021c1b0247d9331ae7c2a","685111","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/23-exame/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","OAB","OAB/FGV","23-exame","","FGV","1988","Ética Profissional","23o Exame OAB - Questao 1","local-only","d9add0eb423c86d38c5ec507aa86bfb5e856bcb6178caaad9ba5a46d3657b929","134443","alta","pedagogical-content; banco de questões; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/24-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-9c1rjf.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","OAB","OAB/FGV","24-exame","1ª fase OAB","","2017","","","local-only","dfaaf8c97222d2d0a640bc47d64a5a22d5fc513849e700d198f91fe2674762b2","85320","alta","pedagogical-content; gabarito/padrão de resposta; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/24-exame/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","OAB","OAB/FGV","24º Exame de Ordem Unificado","","","2026","","","local-only","22df2c5366e231db3b6d630c93f0e8ff75f20ca15b455095edbb6714289dc1ac","8229","alta","pedagogical-container; container pedagógico; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/24-exame/provas/caderno-de-prova-tipo-1-49qjjq.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","24-exame","","","2017","","","local-only","1116ed679f548adb8751edef06df79aaf0f571371155b414e6f0112ff9985bf7","1373500","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/24-exame/provas/caderno-de-prova-tipo-2-111h6i.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","24-exame","","","2017","","","local-only","838e0404dde518efaf982d13d7b5566835cabd30c3bf6ea1a2c478a9f0e2358a","1019338","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/24-exame/provas/caderno-de-prova-tipo-3-4odvg5.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","24-exame","","","2017","","","local-only","7047132ebd3ea2e1de9ec2cb4231886201a096c6f206fd064d8aa4e05b8ae662","1030583","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/24-exame/provas/caderno-de-prova-tipo-4-6f5zoy.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","24-exame","","","2017","","","local-only","304567184b90bbfd85c3014d7b7d4e310936b27ee147d822f6833e6571499119","975043","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/24-exame/provas/caderno-de-provas-direito-administrativo-5ubhw.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","24-exame","","","2015","Direito Administrativo","","local-only","602fdc80557cae08c2a9c4e5962d6d44cbb1444bc827a7641f4dbdd79ee475a5","689199","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/24-exame/provas/caderno-de-provas-direito-civil-19iftj.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","24-exame","","","","","","local-only","97156dfa83b9804824c39d1fdde453830772f32220ae1467ed2878e4946f403d","687199","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/24-exame/provas/caderno-de-provas-direito-constitucional-n0zgmw.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","24-exame","","","2016","Direito Constitucional","","local-only","e66d27cffe0d2cc4514ed317c9eb5f62d0e37f3f22e40cba188fbf387bec4ff9","687161","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/24-exame/provas/caderno-de-provas-direito-do-trabalho-1yfvfn.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","24-exame","","","2015","","","local-only","7db3d0a6d5a8a994ef5298c42d6e3edfdd59e8d16c874fbe400c68687270bb1c","688411","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/24-exame/provas/caderno-de-provas-direito-empresarial-iz0gam.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","24-exame","","","2016","Direito Empresarial","","local-only","b9bd9f9432f9a1d8fb73edf7115e5099b2ecbd722fc2efdf86030a21e7622f4f","689073","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/24-exame/provas/caderno-de-provas-direito-penal-g2zlgb.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","24-exame","","","2017","Direito Penal","","local-only","ac42386b90d8c94b23162ed43aff43db749771b64333e590b93ac066ac6e83ac","694309","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/24-exame/provas/caderno-de-provas-direito-tributario-tmwwol.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","24-exame","","","2017","Direito Tributário","","local-only","7bf40f3d10a945adf57a671a9c1b2d2a5f9a186928c79efe1e190280661c7777","684511","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/24-exame/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","OAB","OAB/FGV","24-exame","","FGV","1988","Ética Profissional","24o Exame OAB - Questao 1","local-only","133ff0dc45bd6c5f355ce7fdbb16e8aa684d2a719b560bf810682b389d90be65","134338","alta","pedagogical-content; banco de questões; diretório/metadado OAB; diretório/estrutura"
"storage/content/oab/25-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-18qbq1.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","OAB","OAB/FGV","25-exame","1ª fase OAB","","2018","","","local-only","61b385746370227a5265509725ba10abb4f07710ef64838acc6661f3c0cf102d","85182","alta","pedagogical-content; gabarito/padrão de resposta; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/25-exame/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","OAB","OAB/FGV","25º Exame de Ordem Unificado","","","2026","","","local-only","c8e4d924431a7f419808793e1a34071633a7eab44263f2def7ca8c6ff0eba507","16172","alta","pedagogical-container; container pedagógico; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/25-exame/provas/caderno-de-prova-tipo-1-1tybaf.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","25-exame","","","2018","","","local-only","82a15906e1b0ac7b4f36cc756f4b8e194a3bff2bb6ce7a3bffeb0b8ea64b729a","1299791","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/25-exame/provas/caderno-de-prova-tipo-2-1pw0c6.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","25-exame","","","2018","","","local-only","708ff9d7301086bf56c4c7912e7afd6dcf94b78ff146fb80a0c09894b65ecaff","1019868","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/25-exame/provas/caderno-de-prova-tipo-3-1scjjx.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","25-exame","","","2018","","","local-only","f124aa04cde1562e5e1f578e0cc1f64a6d1d39ecfc73ae302010b78f017afe90","1031727","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/25-exame/provas/caderno-de-prova-tipo-4-5l4ybe.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","25-exame","","","2018","","","local-only","144b713a9b64a9ce7e96dbd3a8eea7d13c208f3e6dc93b6aa788bb3eed80be57","976008","alta","pedagogical-content; prova PDF; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/25-exame/provas/caderno-de-provas-direito-administrativo-dj21d2.pdf","pedagogical-content","prova PDF","true","leitura parcial","OAB","OAB/FGV","25-exame","","","2017","Direito Administrativo","","local-only","c5f3651e04f6e5980cecb08c9448da79de3b48f13326230de7293ee6881b2a77","275406","alta","pedagogical-content; prova PDF; diretório/metadado OAB; diretório/estrutura"
